Biter.ID,ID,Suspect,incursions_best_0.95,incursions_best_0.975
9451,9456,Yes,FALSE,FALSE
0,9457,Yes,TRUE,FALSE
0,9466,Yes,FALSE,FALSE
0,9467,Yes,FALSE,FALSE
0,9468,Yes,FALSE,FALSE
0,9471,Yes,TRUE,FALSE
0,9472,Yes,FALSE,FALSE
0,9473,Yes,FALSE,FALSE
9473,9474,Yes,FALSE,FALSE
0,9477,Yes,FALSE,FALSE
0,9478,Yes,FALSE,FALSE
9478,9479,Yes,FALSE,FALSE
0,9482,Yes,FALSE,FALSE
9482,9483,Yes,FALSE,FALSE
0,9484,Yes,FALSE,FALSE
0,9485,Yes,TRUE,FALSE
9485,9486,Yes,FALSE,FALSE
0,9487,Yes,FALSE,FALSE
9487,9488,Yes,FALSE,FALSE
0,9490,Yes,FALSE,FALSE
9490,9491,Yes,FALSE,FALSE
0,9492,Yes,FALSE,FALSE
9492,9493,Yes,FALSE,FALSE
0,9495,Yes,FALSE,FALSE
0,9497,Yes,FALSE,FALSE
0,9500,Yes,FALSE,FALSE
9500,9501,Yes,FALSE,FALSE
0,9502,Yes,TRUE,TRUE
0,9503,Yes,FALSE,FALSE
8970,9504,Yes,FALSE,FALSE
0,9505,Yes,FALSE,FALSE
0,9507,Yes,FALSE,FALSE
9507,9508,Yes,FALSE,FALSE
0,9514,Yes,FALSE,FALSE
0,9515,Yes,FALSE,FALSE
0,9523,Yes,FALSE,FALSE
0,9526,Yes,FALSE,FALSE
0,9527,Yes,TRUE,FALSE
9527,9529,Yes,FALSE,FALSE
0,9540,Yes,FALSE,FALSE
0,9541,Yes,FALSE,FALSE
9592,9542,Yes,FALSE,FALSE
0,9549,Yes,FALSE,FALSE
9549,9550,Yes,FALSE,FALSE
0,9551,Yes,TRUE,FALSE
9551,9552,Yes,FALSE,FALSE
0,9554,Yes,FALSE,FALSE
0,9555,Yes,TRUE,FALSE
9555,9556,Yes,FALSE,FALSE
0,9557,Yes,FALSE,FALSE
0,9558,Yes,FALSE,FALSE
0,9561,Yes,FALSE,FALSE
0,9562,Yes,FALSE,FALSE
0,9563,Yes,FALSE,FALSE
0,9564,Yes,TRUE,FALSE
0,9565,Yes,FALSE,FALSE
0,9568,Yes,FALSE,FALSE
9568,9572,Yes,FALSE,FALSE
0,9574,Yes,FALSE,FALSE
9574,9575,Yes,FALSE,FALSE
0,9576,Yes,FALSE,FALSE
9576,9577,Yes,FALSE,FALSE
9577,9578,Yes,FALSE,FALSE
0,9579,Yes,FALSE,FALSE
9579,9580,Yes,FALSE,FALSE
9580,9583,Yes,FALSE,FALSE
0,9589,Yes,FALSE,FALSE
0,9592,Yes,FALSE,FALSE
9558,9654,Yes,FALSE,FALSE
9558,9655,Yes,FALSE,FALSE
9558,9657,Yes,FALSE,FALSE
9558,9662,Yes,FALSE,FALSE
9558,9687,Yes,FALSE,FALSE
0,9697,Yes,FALSE,FALSE
0,9708,Yes,FALSE,FALSE
0,9709,Yes,FALSE,FALSE
9709,9710,Yes,FALSE,FALSE
9709,9711,Yes,FALSE,FALSE
0,9712,Yes,FALSE,FALSE
0,9718,Yes,FALSE,FALSE
0,9719,Yes,FALSE,FALSE
0,9721,Yes,FALSE,FALSE
9721,9722,Yes,FALSE,FALSE
0,9724,Yes,FALSE,FALSE
0,9726,Yes,FALSE,FALSE
0,9728,Yes,FALSE,FALSE
9728,9729,Yes,FALSE,FALSE
0,9731,Yes,FALSE,FALSE
0,9732,Yes,FALSE,FALSE
9732,9733,Yes,FALSE,FALSE
10063,9735,Yes,FALSE,FALSE
0,9736,Yes,FALSE,FALSE
0,9737,Yes,FALSE,FALSE
9737,9738,Yes,FALSE,FALSE
0,9741,Yes,FALSE,FALSE
9741,9742,Yes,FALSE,FALSE
9741,9745,Yes,FALSE,FALSE
9741,9746,Yes,FALSE,FALSE
9741,9750,Yes,FALSE,FALSE
0,9755,Yes,FALSE,FALSE
0,9758,Yes,FALSE,FALSE
9758,9770,Yes,FALSE,FALSE
0,9772,Yes,FALSE,FALSE
9424,9784,Yes,FALSE,FALSE
0,9785,Yes,FALSE,FALSE
0,9803,Yes,FALSE,FALSE
9803,9810,Yes,FALSE,FALSE
9803,9815,Yes,FALSE,FALSE
9558,9831,Yes,FALSE,FALSE
9558,9832,Yes,FALSE,FALSE
9580,9842,Yes,FALSE,FALSE
9580,9845,Yes,FALSE,FALSE
9580,9846,Yes,FALSE,FALSE
9580,9858,Yes,FALSE,FALSE
9580,9859,Yes,FALSE,FALSE
9724,9868,Yes,FALSE,FALSE
9868,9886,Yes,FALSE,FALSE
9868,9898,Yes,FALSE,FALSE
0,9913,Yes,FALSE,FALSE
9913,9914,Yes,FALSE,FALSE
9913,9919,Yes,FALSE,FALSE
9913,9920,Yes,FALSE,FALSE
9913,9935,Yes,FALSE,FALSE
9913,9939,Yes,FALSE,FALSE
9913,9940,Yes,FALSE,FALSE
9868,9944,Yes,FALSE,FALSE
9944,9950,Yes,FALSE,FALSE
0,9976,Yes,FALSE,FALSE
0,9977,Yes,FALSE,FALSE
9913,9978,Yes,FALSE,FALSE
0,9997,Yes,FALSE,FALSE
9997,9998,Yes,FALSE,FALSE
0,10003,Yes,FALSE,FALSE
10003,10017,Yes,FALSE,FALSE
0,10019,Yes,FALSE,FALSE
10019,10022,Yes,FALSE,FALSE
0,10029,Yes,FALSE,FALSE
0,10034,Yes,FALSE,FALSE
0,10039,Yes,FALSE,FALSE
0,10055,Yes,FALSE,FALSE
10055,10060,Yes,FALSE,FALSE
10055,10061,Yes,FALSE,FALSE
10055,10062,Yes,FALSE,FALSE
0,10063,Yes,FALSE,FALSE
0,10065,Yes,FALSE,FALSE
0,10066,Yes,FALSE,FALSE
10066,10067,Yes,FALSE,FALSE
0,10069,Yes,FALSE,FALSE
0,10070,Yes,FALSE,FALSE
0,10098,Yes,FALSE,FALSE
10098,10099,Yes,FALSE,FALSE
10099,10100,Yes,FALSE,FALSE
0,10101,Yes,FALSE,FALSE
0,10103,Yes,TRUE,TRUE
0,10106,Yes,FALSE,FALSE
0,10107,Yes,FALSE,FALSE
0,10108,Yes,FALSE,FALSE
0,10109,Yes,FALSE,FALSE
10109,10110,Yes,FALSE,FALSE
10110,10113,Yes,FALSE,FALSE
0,10114,Yes,TRUE,FALSE
0,10115,Yes,FALSE,FALSE
0,10116,Yes,FALSE,FALSE
0,10118,Yes,FALSE,FALSE
0,10123,Yes,FALSE,FALSE
0,10126,Yes,TRUE,FALSE
10106,10127,Yes,FALSE,FALSE
0,10128,Yes,FALSE,FALSE
10128,10129,Yes,FALSE,FALSE
0,10130,Yes,FALSE,FALSE
10130,10131,Yes,FALSE,FALSE
0,10132,Yes,FALSE,FALSE
10132,10133,Yes,FALSE,FALSE
0,10134,Yes,FALSE,FALSE
0,10138,Yes,FALSE,FALSE
0,10139,Yes,FALSE,FALSE
0,10141,Yes,FALSE,FALSE
0,10144,Yes,FALSE,FALSE
10144,10145,Yes,FALSE,FALSE
0,10146,Yes,FALSE,FALSE
0,10153,Yes,FALSE,FALSE
10153,10154,Yes,FALSE,FALSE
0,10158,Yes,FALSE,FALSE
0,10159,Yes,FALSE,FALSE
10115,10160,Yes,FALSE,FALSE
0,10165,Yes,FALSE,FALSE
0,10166,Yes,FALSE,FALSE
0,10168,Yes,FALSE,FALSE
0,10169,Yes,TRUE,TRUE
0,10170,Yes,FALSE,FALSE
0,10171,Yes,FALSE,FALSE
0,10178,Yes,FALSE,FALSE
0,10179,Yes,TRUE,FALSE
0,10180,Yes,FALSE,FALSE
10180,10182,Yes,FALSE,FALSE
0,10184,Yes,FALSE,FALSE
0,10190,Yes,FALSE,FALSE
0,10193,Yes,FALSE,FALSE
0,10198,Yes,FALSE,FALSE
0,10202,Yes,FALSE,FALSE
0,10210,Yes,FALSE,FALSE
10210,10213,Yes,FALSE,FALSE
0,10214,Yes,FALSE,FALSE
10069,10218,Yes,FALSE,FALSE
10070,10219,Yes,FALSE,FALSE
0,10221,Yes,FALSE,FALSE
10221,10225,Yes,FALSE,FALSE
10221,10229,Yes,FALSE,FALSE
0,10234,Yes,FALSE,FALSE
0,10247,Yes,FALSE,FALSE
0,10259,Yes,FALSE,FALSE
0,10260,Yes,FALSE,FALSE
0,10268,Yes,TRUE,FALSE
0,10271,Yes,FALSE,FALSE
0,10272,Yes,FALSE,FALSE
0,10276,Yes,FALSE,FALSE
0,10288,Yes,FALSE,FALSE
0,10290,Yes,FALSE,FALSE
10290,10291,Yes,FALSE,FALSE
0,10292,Yes,FALSE,FALSE
10292,10293,Yes,FALSE,FALSE
0,10299,Yes,FALSE,FALSE
10299,10300,Yes,FALSE,FALSE
10300,10301,Yes,FALSE,FALSE
0,10302,Yes,FALSE,FALSE
0,10310,Yes,FALSE,FALSE
0,10314,Yes,FALSE,FALSE
0,10316,Yes,FALSE,FALSE
0,10327,Yes,FALSE,FALSE
0,10434,Yes,FALSE,FALSE
10434,10435,Yes,FALSE,FALSE
10435,10436,Yes,FALSE,FALSE
0,10440,Yes,FALSE,FALSE
10440,10441,Yes,FALSE,FALSE
10441,10442,Yes,FALSE,FALSE
10441,10443,Yes,FALSE,FALSE
0,10444,Yes,TRUE,FALSE
10444,10445,Yes,FALSE,FALSE
0,10458,Yes,FALSE,FALSE
0,10507,Yes,FALSE,FALSE
0,10510,Yes,TRUE,TRUE
10510,10511,Yes,FALSE,FALSE
0,10544,Yes,FALSE,FALSE
0,10555,Yes,FALSE,FALSE
0,10566,Yes,FALSE,FALSE
0,10590,Yes,FALSE,FALSE
0,10622,Yes,FALSE,FALSE
0,10643,Yes,FALSE,FALSE
10643,10647,Yes,FALSE,FALSE
0,10685,Yes,FALSE,FALSE
10685,10686,Yes,FALSE,FALSE
0,10696,Yes,FALSE,FALSE
0,10697,Yes,FALSE,FALSE
0,10698,Yes,FALSE,FALSE
0,10699,Yes,TRUE,FALSE
0,10700,Yes,FALSE,FALSE
0,10701,Yes,FALSE,FALSE
10701,10706,Yes,FALSE,FALSE
10701,10707,Yes,FALSE,FALSE
0,10709,Yes,FALSE,FALSE
0,10710,Yes,FALSE,FALSE
0,10711,Yes,FALSE,FALSE
0,10720,Yes,FALSE,FALSE
0,10731,Yes,FALSE,FALSE
0,10746,Yes,FALSE,FALSE
0,10752,Yes,FALSE,FALSE
10752,10753,Yes,FALSE,FALSE
0,10757,Yes,FALSE,FALSE
0,10758,Yes,TRUE,TRUE
0,10759,Yes,FALSE,FALSE
0,10761,Yes,FALSE,FALSE
0,10763,Yes,FALSE,FALSE
0,10764,Yes,FALSE,FALSE
0,10765,Yes,FALSE,FALSE
0,10766,Yes,FALSE,FALSE
0,10767,Yes,FALSE,FALSE
0,10775,Yes,FALSE,FALSE
0,10784,Yes,FALSE,FALSE
0,10795,Yes,FALSE,FALSE
0,10796,Yes,FALSE,FALSE
0,10797,Yes,FALSE,FALSE
0,10798,Yes,FALSE,FALSE
0,10806,Yes,FALSE,FALSE
0,10817,Yes,TRUE,TRUE
0,10821,Yes,TRUE,TRUE
0,10825,Yes,FALSE,FALSE
0,10926,Yes,FALSE,FALSE
0,10927,Yes,FALSE,FALSE
0,10928,Yes,FALSE,FALSE
0,10929,Yes,FALSE,FALSE
0,10930,Yes,FALSE,FALSE
0,10931,Yes,FALSE,FALSE
0,10933,Yes,FALSE,FALSE
0,10934,Yes,FALSE,FALSE
10934,10935,Yes,FALSE,FALSE
0,10936,Yes,FALSE,FALSE
0,10937,Yes,FALSE,FALSE
0,10938,Yes,TRUE,TRUE
0,10939,Yes,FALSE,FALSE
0,10946,Yes,TRUE,TRUE
0,10958,Yes,FALSE,TRUE
0,10959,Yes,FALSE,FALSE
0,10960,Yes,FALSE,FALSE
0,10961,Yes,FALSE,FALSE
0,11033,Yes,FALSE,FALSE
0,11034,Yes,FALSE,FALSE
0,11100,Yes,FALSE,FALSE
0,11101,Yes,FALSE,FALSE
0,11102,Yes,TRUE,TRUE
0,11103,Yes,FALSE,FALSE
0,11105,Yes,FALSE,FALSE
0,11106,Yes,FALSE,FALSE
0,11107,Yes,FALSE,FALSE
0,11109,Yes,FALSE,FALSE
0,11114,Yes,FALSE,FALSE
0,11115,Yes,FALSE,FALSE
0,11116,Yes,FALSE,FALSE
0,11117,Yes,FALSE,FALSE
0,11119,Yes,FALSE,FALSE
0,11126,Yes,FALSE,FALSE
0,11127,Yes,FALSE,FALSE
0,11128,Yes,FALSE,FALSE
0,11129,Yes,TRUE,TRUE
0,11131,Yes,FALSE,FALSE
0,11168,Yes,FALSE,FALSE
0,11169,Yes,FALSE,FALSE
0,11170,Yes,FALSE,FALSE
0,11173,Yes,FALSE,FALSE
0,11178,Yes,FALSE,FALSE
0,11179,Yes,FALSE,FALSE
0,11180,Yes,FALSE,FALSE
0,11181,Yes,FALSE,FALSE
0,11182,Yes,FALSE,FALSE
0,11183,Yes,FALSE,FALSE
0,11184,Yes,TRUE,TRUE
0,11185,Yes,FALSE,FALSE
0,11186,Yes,FALSE,FALSE
0,11187,Yes,FALSE,FALSE
0,11188,Yes,FALSE,FALSE
0,11189,Yes,FALSE,FALSE
0,11300,Yes,FALSE,FALSE
0,11301,Yes,TRUE,TRUE
0,11302,Yes,FALSE,FALSE
0,11303,Yes,FALSE,FALSE
0,11304,Yes,FALSE,FALSE
0,11305,Yes,TRUE,TRUE
0,11306,Yes,FALSE,FALSE
0,11308,Yes,FALSE,FALSE
0,11309,Yes,FALSE,FALSE
0,11310,Yes,FALSE,FALSE
0,11311,Yes,TRUE,TRUE
0,11312,Yes,TRUE,TRUE
0,11313,Yes,FALSE,FALSE
0,11314,Yes,FALSE,FALSE
0,11315,Yes,FALSE,FALSE
0,11319,Yes,TRUE,FALSE
0,11320,Yes,TRUE,FALSE
0,11321,Yes,FALSE,FALSE
0,11322,Yes,TRUE,TRUE
0,11323,Yes,FALSE,FALSE
0,11324,Yes,TRUE,TRUE
0,11327,Yes,FALSE,FALSE
0,11332,Yes,TRUE,TRUE
0,11334,Yes,TRUE,FALSE
0,11406,Yes,FALSE,FALSE
0,11424,Yes,FALSE,FALSE
0,11428,Yes,FALSE,FALSE
0,11429,Yes,FALSE,FALSE
11429,11430,Yes,FALSE,FALSE
0,11433,Yes,FALSE,FALSE
0,11434,Yes,TRUE,FALSE
0,11437,Yes,FALSE,FALSE
0,11438,Yes,FALSE,FALSE
0,11440,Yes,FALSE,FALSE
