detection,sim,mcc,majority,cutoff,tree_type,nobs
0.82,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.87,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.81,191,0,0,1,Random sample,3236
0.87,191,0,0,1,Random sample,3236
0.87,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.87,191,0,0,1,Random sample,3236
0.8,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.87,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.87,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.81,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.82,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.84,191,0,0,1,Random sample,3236
0.83,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.88,191,0,0,1,Random sample,3236
0.86,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.85,191,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.86,211,0,0,1,Random sample,3236
0.87,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.88,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.86,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.87,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.89,211,0,0,1,Random sample,3236
0.82,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.86,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.86,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.86,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.87,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.87,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.88,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.82,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.82,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.86,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.82,211,0,0,1,Random sample,3236
0.86,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.87,211,0,0,1,Random sample,3236
0.82,211,0,0,1,Random sample,3236
0.87,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.82,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.83,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.85,211,0,0,1,Random sample,3236
0.84,211,0,0,1,Random sample,3236
0.82,221,0,0,1,Random sample,3235
0.87,221,0,0,1,Random sample,3235
0.79,221,0,0,1,Random sample,3235
0.86,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.86,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.86,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.86,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.81,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.87,221,0,0,1,Random sample,3235
0.88,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.87,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.81,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.81,221,0,0,1,Random sample,3235
0.8,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.83,221,0,0,1,Random sample,3235
0.81,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.84,221,0,0,1,Random sample,3235
0.85,221,0,0,1,Random sample,3235
0.82,221,0,0,1,Random sample,3235
0.85,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.86,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.81,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.86,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.81,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.81,224,0,0,1,Random sample,3236
0.81,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.81,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.86,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.86,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.84,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.81,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.86,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.85,224,0,0,1,Random sample,3236
0.82,224,0,0,1,Random sample,3236
0.81,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.83,224,0,0,1,Random sample,3236
0.81,224,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.87,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.86,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.86,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.86,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.87,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.86,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.81,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.86,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.86,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.86,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.8,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.86,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.85,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.84,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.82,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,238,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.87,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.86,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.86,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.86,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.86,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.85,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.82,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.87,239,0,0,1,Random sample,3236
0.81,239,0,0,1,Random sample,3236
0.83,239,0,0,1,Random sample,3236
0.84,239,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.84,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.86,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.84,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.85,255,0,0,1,Random sample,3236
0.8,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.84,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.84,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.84,255,0,0,1,Random sample,3236
0.8,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.8,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.84,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.84,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.85,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.84,255,0,0,1,Random sample,3236
0.8,255,0,0,1,Random sample,3236
0.81,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.83,255,0,0,1,Random sample,3236
0.82,255,0,0,1,Random sample,3236
0.86,255,0,0,1,Random sample,3236
0.8,255,0,0,1,Random sample,3236
0.85,255,0,0,1,Random sample,3236
